transID,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount,transportationType,age,ageGroup,tapInHour,tripDuration,dayName,date,tapOutStatus,name
MLDF539S3W26AH,M,1986,JAK.44,Andara - Stasiun Universitas Pancasila,1.0,B01472P,Jln. Pepaya V Jagakarsa,-6.320652,106.81847,21,2023-04-11 07:20:59,B02713P,Pemadam Jagakarsa,-6.315585,106.81166,26.0,2023-04-11 07:50:26,0.0,Mikrotrans,37,Dewasa Madya,7,29.45,Tuesday,2023-04-11,Success,
RVNR439V6M62MN,M,1970,JAK.74,Terminal Rawamangun - Cipinang Muara,0.0,B02758P,Persahabatan,-6.20222,106.88512,13,2023-04-11 09:24:19,B03223P,Rukan Balai Pustaka,-6.198484,106.88611,17.0,2023-04-11 10:43:54,0.0,Mikrotrans,53,Dewasa Akhir,9,79.58333333333333,Tuesday,2023-04-11,Success,
QJRS785X4K96CW,M,1984,JAK.40,Harapan Baru - Pulo Gebang via Rawa Kuning,0.0,P00117,Kota Harapan Indah 2,-6.193912,106.97356,2,2023-04-11 08:54:42,B05202P,Simpang Tiga Pulo Gebang Raya,-6.206982,106.95468,20.0,2023-04-11 10:13:34,0.0,Mikrotrans,39,Dewasa Madya,8,78.86666666666666,Tuesday,2023-04-11,Success,
ARFK652Q3U89SY,F,1985,JAK.10,Tanah Abang - Kota,1.0,B05448P,St. Jakarta Kota Baru,-6.137749,106.81631,10,2023-04-11 07:30:43,B01885P,Kec. Sawah Besar,-6.151629,106.8274,19.0,2023-04-11 08:00:14,0.0,Mikrotrans,38,Dewasa Madya,7,29.516666666666666,Tuesday,2023-04-11,Success,
IQQL255T1Y03SM,F,2002,JAK.41,Kampung Melayu - Pulo Gadung,0.0,B05479P,St. LRT Velodrome 3,-6.19151,106.89108,37,2023-04-11 06:07:03,B02999P,Pulo Gadung 4,-6.184383,106.90798,46.0,2023-04-11 07:48:51,0.0,Mikrotrans,21,Dewasa Awal,6,101.8,Tuesday,2023-04-11,Success,
LIAX370T3O56JD,F,1994,JAK.58,Cilincing - Rorotan,1.0,B02513P,Mushola Almujtahida Rorotan,-6.14607,106.95648,6,2023-04-11 09:12:25,B02931P,Ponpes Alhikmah Rorotan,-6.131569,106.95537,19.0,2023-04-11 10:24:39,0.0,Mikrotrans,29,Dewasa Awal,9,72.23333333333333,Tuesday,2023-04-11,Success,
WHJN272H9N81AY,F,1994,JAK.16,Cililitan - Condet,1.0,B02638P,Ps. Kramat Jati 2,-6.269037,106.86664,31,2023-04-11 08:13:10,B02828P,PGC Dalam,-6.261841,106.8657,33.0,2023-04-11 09:16:46,0.0,Mikrotrans,29,Dewasa Awal,8,63.6,Tuesday,2023-04-11,Success,
MTUH382D9M01ZF,F,2002,JAK.60,Kelapa Gading - Rusun Kemayoran,0.0,B00341P,Erha Clinic,-6.147269,106.89796,24,2023-04-11 07:22:52,B02446P,Midi Utama Danau Indah,-6.150877,106.87961,38.0,2023-04-11 08:00:00,0.0,Mikrotrans,21,Dewasa Awal,7,37.13333333333333,Tuesday,2023-04-11,Success,
NJQF957G5I64UK,F,1993,JAK.115,Term. Tj. Priok - Pegangsaan II IGI,0.0,B05728P,Term. Tj. Priok 1,-6.1098,106.88118,0,2023-04-11 06:26:32,B06592P,SPBU Tugu Selatan,-6.13437,106.91585,22.0,2023-04-11 07:26:34,0.0,Mikrotrans,30,Dewasa Awal,6,60.03333333333333,Tuesday,2023-04-11,Success,
YEFZ976Q3N56MI,F,1986,JAK.37,Cililitan - Condet via Kayu Manis,1.0,B03603P,Sbr. Graha Delta Tengah,-6.293006,106.8596,11,2023-04-11 09:05:44,B03546P,Sbr. Gg. Masjid Al Istiqomah Tengah,-6.292648,106.86459,15.0,2023-04-11 10:23:56,0.0,Mikrotrans,37,Dewasa Madya,9,78.2,Tuesday,2023-04-11,Success,
WHZX459C4D20NX,F,1997,JAK.49,Lebak Bulus - Cipulir,1.0,B04020P,Sbr. Masjid Al Falah Pinang,-6.274229,106.77506,8,2023-04-11 07:19:18,B04947P,Simpang Kodam Bintaro Permai,-6.259127,106.75974,26.0,2023-04-11 07:44:55,0.0,Mikrotrans,26,Dewasa Awal,7,25.616666666666667,Tuesday,2023-04-11,Success,
YVPZ301H6G29IY,M,1976,JAK.15,Bulak Turi - Tanjung Priok,0.0,B04964P,Simpang Lagoa Ciampea,-6.108978,106.9077,40,2023-04-11 06:45:08,B05728P,Term. Tj. Priok 1,-6.1098,106.88118,52.0,2023-04-11 08:16:35,0.0,Mikrotrans,47,Dewasa Akhir,6,91.45,Tuesday,2023-04-11,Success,
OMDC593E2P56OQ,F,1994,JAK.27,Pulo Gebang - Rorotan,1.0,B00544P,Gg. Rukun Lingkar Timur,-6.198644,106.94442,40,2023-04-11 07:08:15,B00546P,Gg. Sabar 2 Lingkar Timur,-6.199915,106.94488,42.0,2023-04-11 08:08:06,0.0,Mikrotrans,29,Dewasa Awal,7,59.85,Tuesday,2023-04-11,Success,
BQWO501J7J94PH,M,2008,JAK.86,Term. Rawamangun - Term. Manggarai,1.0,B06546P,Sbr. St. Manggarai,-6.209626,106.8504,3,2023-04-11 09:05:23,B06548P,Simpang Manggarai Utara,-6.212697,106.85724,5.0,2023-04-11 10:27:05,0.0,Mikrotrans,15,Remaja,9,81.7,Tuesday,2023-04-11,Success,
WMRC345O9U10VX,M,1983,JAK.06,Kampung Rambutan - Pondok Gede,0.0,B03119P,RS Adhiyaksa,-6.307077,106.8932,46,2023-04-11 08:00:18,B05708P,Term. Kampung Rambutan,-6.308964,106.88165,50.0,2023-04-11 09:54:15,0.0,Mikrotrans,40,Dewasa Madya,8,113.95,Tuesday,2023-04-11,Success,
GHXV946W6I15EH,F,1965,JAK.37,Cililitan - Condet via Kayu Manis,0.0,B05216P,Simpang Waru Gedong,-6.29329,106.85793,30,2023-04-11 08:10:03,B05309P,SMKN 22,-6.294243,106.85554,32.0,2023-04-11 09:23:01,0.0,Mikrotrans,58,Pra-lansia,8,72.96666666666667,Tuesday,2023-04-11,Success,
DSIN813T9S30IF,M,2009,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,0.0,B01950P,Kel. Susukan,-6.312595,106.87518,30,2023-04-11 06:36:13,B05111P,Simpang Raya Bogor Suci,-6.318777,106.86512,51.0,2023-04-11 08:14:09,0.0,Mikrotrans,14,Remaja,6,97.93333333333334,Tuesday,2023-04-11,Success,
EQIN125V1R02EM,F,1973,JAK.88,Terminal Tanjung Priok - Ancol Barat,0.0,B05978P,Jln. Ancol Barat 1,-6.1294,106.82006,30,2023-04-11 07:26:32,B05988P,Kel. Ancol,-6.12447,106.81738,35.0,2023-04-11 07:52:57,0.0,Mikrotrans,50,Dewasa Akhir,7,26.416666666666668,Tuesday,2023-04-11,Success,
XSNG704R1G98IC,M,2003,JAK.17,Senen - Pulo Gadung,0.0,B05443P,St. Gg. Sentiong,-6.185997,106.85083,42,2023-04-11 09:14:39,B03433P,SDN Tanah Tinggi,-6.176001,106.84694,46.0,2023-04-11 10:13:46,0.0,Mikrotrans,20,Dewasa Awal,9,59.11666666666667,Tuesday,2023-04-11,Success,
BXON842R6M47BY,F,2004,JAK.20,Cawang UKI - Lubang Buaya,0.0,B05796P,Transjakarta Pintu 1,-6.252682,106.87358,1,2023-04-11 06:50:21,B01918P,Kel. Halim Perdana Kusuma,-6.267932,106.87743,22.0,2023-04-11 07:36:18,0.0,Mikrotrans,19,Remaja,6,45.95,Tuesday,2023-04-11,Success,
FKYX611T2V80AH,F,1984,JAK.48B,Stasiun Tebet - Kampung Melayu,0.0,B01323P,Jln. Limo Jatinegara Timur,-6.223388,106.86808,14,2023-04-11 06:02:16,Unknown,Unknown,,,,,0.0,Mikrotrans,39,Dewasa Madya,6,,Tuesday,2023-04-11,Error,
NKXR989G2G51YZ,M,1992,JAK.02,Kampung Melayu - Duren Sawit,0.0,B03356P,SDN Cipinang Besar Selatan,-6.233133,106.88262,13,2023-04-11 07:50:01,B04662P,Sekolah Tunas Cemerlang,-6.238978,106.90499,30.0,2023-04-11 09:13:54,0.0,Mikrotrans,31,Dewasa Awal,7,83.88333333333334,Tuesday,2023-04-11,Success,
CKQU517V4E82RB,F,1985,JAK.51,Taman Kota - Budi Luhur,0.0,B00844P,Jln. Al Hidayah Basmol,-6.163241,106.75058,46,2023-04-11 08:46:39,B01770P,Jembatan Taman Kota,-6.157634,106.75751,51.0,2023-04-11 10:12:25,0.0,Mikrotrans,38,Dewasa Madya,8,85.76666666666667,Tuesday,2023-04-11,Success,
YPBQ596E9Z05RN,F,2003,JAK.06,Kampung Rambutan - Pondok Gede,1.0,B03568P,Sbr. Gg. Swadaya Pagelarang,-6.302718,106.91662,31,2023-04-11 06:28:12,B06786P,Gg. Rukun Lubang Buaya,-6.290369,106.906529,45.0,2023-04-11 07:45:57,0.0,Mikrotrans,20,Dewasa Awal,6,77.75,Tuesday,2023-04-11,Success,
QYCA697B2O91OG,F,1983,JAK.31,Blok M - Andara,0.0,B00958P,Jln. Bunga Cempaka II Cipete,-6.26868,106.80636,21,2023-04-11 06:42:49,B00933P,Jln. Berlian II Pondok Labu,-6.298412,106.79927,43.0,2023-04-11 07:21:10,0.0,Mikrotrans,40,Dewasa Madya,6,38.35,Tuesday,2023-04-11,Success,
PAOD709K6N04GZ,F,1984,JAK.118,Taman Waduk Papanggo - Kota Tua,1.0,B01745P,Jembatan Item,-6.130078,106.85492,25,2023-04-11 06:04:42,B03054P,Puskesmas Kel. Papanggo,-6.129791,106.87234,32.0,2023-04-11 06:29:47,0.0,Mikrotrans,39,Dewasa Madya,6,25.083333333333332,Tuesday,2023-04-11,Success,
YYMH517H8L24HA,F,2012,JAK.74,Terminal Rawamangun - Cipinang Muara,0.0,B03710P,Sbr. Jln. H. Hanafi Cipinang,-6.22869,106.8933,2,2023-04-11 08:46:11,B05541P,Sudin Pencatatan Sipil 1,-6.203668,106.89009,12.0,2023-04-11 10:15:57,0.0,Mikrotrans,11,Remaja,8,89.76666666666667,Tuesday,2023-04-11,Success,
YEZB328I5G63XT,M,1996,JAK.43C,Sarana Jaya - Tebet Eco Park (TEP) - Stasiun Cawang,1.0,B06269P,Jln. Tebet Barat Raya,-6.233919,106.85064,5,2023-04-11 09:17:05,Unknown,Unknown,,,,,0.0,Mikrotrans,27,Dewasa Awal,9,,Tuesday,2023-04-11,Error,
OVDC272V6X85EV,M,1981,JAK.45,Lebak Bulus - Ragunan,1.0,B00093P,Badan Diklat Kejaksaan RI,-6.304295,106.82095,4,2023-04-11 07:12:24,B00486P,Gg. Harapan I Jagakarsa,-6.313476,106.81269,15.0,2023-04-11 07:38:29,0.0,Mikrotrans,42,Dewasa Madya,7,26.083333333333332,Tuesday,2023-04-11,Success,
ZCHT608Y4Y92RH,F,1982,JAK.75,Cililitan - Kp. Pulo,0.0,B01918P,Kel. Halim Perdana Kusuma,-6.267932,106.87743,23,2023-04-11 09:57:30,B03111P,RPTRA Kampung Pulo Asri,-6.277931,106.88373,31.0,2023-04-11 11:34:14,0.0,Mikrotrans,41,Dewasa Madya,9,96.73333333333333,Tuesday,2023-04-11,Success,
FJPY098F6G54MP,F,1986,JAK.30,Grogol - Meruya via Roxy,1.0,B01914P,Kel. Duri Kepa,-6.185225,106.77307,43,2023-04-11 07:27:30,B05704P,Term. Grogol,-6.166565,106.79025,54.0,2023-04-11 08:11:26,0.0,Mikrotrans,37,Dewasa Madya,7,43.93333333333333,Tuesday,2023-04-11,Success,
OXAS510B9C30GM,F,1992,JAK.56,Grogol - Srengseng,0.0,B00429P,Gg. CC Palmerah,-6.201889,106.7883,46,2023-04-11 07:06:50,B05103P,Simpang Rawa Belong Sulaiman,-6.20612,106.78276,53.0,2023-04-11 08:24:20,0.0,Mikrotrans,31,Dewasa Awal,7,77.5,Tuesday,2023-04-11,Success,
HIOR200O9C56XD,F,1965,JAK.07,Tanah Abang - Grogol via Tawakal,1.0,B04986P,Simpang Mandala Selatan Timur,-6.17199,106.80098,16,2023-04-11 08:26:00,P00083,Jak Lingko Tanah Abang,-6.185496,106.81105,31.0,2023-04-11 09:01:36,0.0,Mikrotrans,58,Pra-lansia,8,35.6,Tuesday,2023-04-11,Success,
SFOB558J0N97MB,F,2011,JAK.39,Kalimalang - Duren Sawit,1.0,B00628P,Gereja HKBP Duren Sawit,-6.223308,106.91369,23,2023-04-11 07:10:18,B02289P,Masjid Baiturrahman Duren Sawit,-6.22628,106.91579,30.0,2023-04-11 08:03:43,0.0,Mikrotrans,12,Remaja,7,53.416666666666664,Tuesday,2023-04-11,Success,
XYDR934F6B29FP,M,1970,JAK.25,Kp. Rambutan - Kalisari,0.0,B00906P,Jln. Batas II Baru,-6.329867,106.85238,33,2023-04-11 08:34:57,B02821P,Pesona Kalisari,-6.337634,106.85748,43.0,2023-04-11 10:04:18,0.0,Mikrotrans,53,Dewasa Akhir,8,89.35,Tuesday,2023-04-11,Success,
LVGV909F0P76WQ,M,1993,JAK.27,Pulo Gebang - Rorotan,1.0,B05937P,YPI Asyaadah,-6.191129,106.94382,34,2023-04-11 07:09:13,B00422P,Gg. Bhakti Lingkar Timur,-6.197075,106.94408,39.0,2023-04-11 07:42:36,0.0,Mikrotrans,30,Dewasa Awal,7,33.38333333333333,Tuesday,2023-04-11,Success,
BSAD558E1H48GC,M,1970,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,0.0,B02090P,KPP Pratama Pasar Rebo,-6.301337,106.86865,45,2023-04-11 08:44:51,B03440P,Sbr. Akademi Farmasi Mahadhika,-6.312606,106.86941,54.0,2023-04-11 10:44:44,0.0,Mikrotrans,53,Dewasa Akhir,8,119.88333333333334,Tuesday,2023-04-11,Success,
XEWR798T6B64QS,F,1983,JAK.39,Kalimalang - Duren Sawit,0.0,B02026P,Komplek Ddn Bintara Jaya,-6.242328,106.94271,29,2023-04-11 06:34:24,B05378P,SMPN 252,-6.239351,106.94234,39.0,2023-04-11 08:19:37,0.0,Mikrotrans,40,Dewasa Madya,6,105.21666666666667,Tuesday,2023-04-11,Success,
AENI763J5G94FM,F,1993,JAK.77,Tanjung Priok - Jembatan Item,0.0,B06064P,Jln. Dadap,-6.129073,106.85503,5,2023-04-11 09:09:00,B06882P,Simpang Jln. Agung Permai 1,-6.144773,106.863349,17.0,2023-04-11 10:17:26,0.0,Mikrotrans,30,Dewasa Awal,9,68.43333333333334,Tuesday,2023-04-11,Success,
KEDB602F3O06ES,F,1975,JAK.27,Pulo Gebang - Rorotan,0.0,B04604P,Sbr. YPI Asyaadah,-6.19093,106.94391,13,2023-04-11 07:58:51,B04889P,Simpang Kaliabang Rorotan 1,-6.154064,106.97107,44.0,2023-04-11 08:19:28,0.0,Mikrotrans,48,Dewasa Akhir,7,20.616666666666667,Tuesday,2023-04-11,Success,
SRBX486X7Y17OS,M,1981,JAK.29,Tanjung Priok - Sukapura,1.0,B06811P,Kampung Budaya Betawi Sukapura,-6.142087,106.922,44,2023-04-11 09:42:19,B03934P,Sbr. Kel. Sukapura,-6.147804,106.92437,48.0,2023-04-11 11:09:27,0.0,Mikrotrans,42,Dewasa Madya,9,87.13333333333334,Tuesday,2023-04-11,Success,
XFSJ708P8K91QW,M,1989,JAK.58,Cilincing - Rorotan,1.0,B02049P,Komplek KPLP Marunda,-6.128493,106.95649,23,2023-04-11 07:35:35,B04608P,Sbr. MIN 20 Jakarta,-6.122856,106.95719,29.0,2023-04-11 08:03:55,0.0,Mikrotrans,34,Dewasa Awal,7,28.333333333333332,Tuesday,2023-04-11,Success,
WIOQ317E5W33HZ,F,2011,JAK.45,Lebak Bulus - Ragunan,1.0,B01512P,Jln. Pondok Labu 1A,-6.301927,106.79248,37,2023-04-11 08:16:31,B03388P,SDN Lebak Bulus 01,-6.303559,106.78362,42.0,2023-04-11 09:31:24,0.0,Mikrotrans,12,Remaja,8,74.88333333333334,Tuesday,2023-04-11,Success,
AENA114A1F20KX,M,1979,JAK.11,Tanah Abang - Kebayoran Lama,1.0,B04168P,Sbr. Ps. Pisang,-6.207759,106.79233,25,2023-04-11 08:50:40,B04546P,Sbr. The Jakarta Post,-6.207699,106.79386,26.0,2023-04-11 10:01:43,0.0,Mikrotrans,44,Dewasa Madya,8,71.05,Tuesday,2023-04-11,Success,
LFCW553C0H78AU,M,2003,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,0.0,B05111P,Simpang Raya Bogor Suci,-6.318777,106.86512,51,2023-04-11 07:13:38,B01112P,Jln. H. Jusin Susukan,-6.314775,106.8681,53.0,2023-04-11 08:45:22,0.0,Mikrotrans,20,Dewasa Awal,7,91.73333333333333,Tuesday,2023-04-11,Success,
UHZB070T0S67BO,M,2006,JAK.59,Rawamangun - Tanah Merah,1.0,B02510P,Mushola Al Jihad Perintis Kemerdekaan,-6.173541,106.89171,14,2023-04-11 08:12:25,B06468P,Jln. Perjuangan Raya 3,-6.136313,106.90448,34.0,2023-04-11 08:52:47,0.0,Mikrotrans,17,Remaja,8,40.36666666666667,Tuesday,2023-04-11,Success,
WXEJ156J9X08WN,M,1996,JAK.113,Rusun Sindang Koja - Kp. Sawah,0.0,B06237P,Pertamina Marine III,-6.108387,106.90567,5,2023-04-11 06:48:10,B06161P,Tanah Merdeka 2,-6.108023,106.92116,9.0,2023-04-11 07:17:22,0.0,Mikrotrans,27,Dewasa Awal,6,29.2,Tuesday,2023-04-11,Success,
WKJH773S1H42HF,F,2001,JAK.44,Andara - Stasiun Universitas Pancasila,0.0,B04386P,Sbr. Sekolah Islam Al Azhar Jagakarsa,-6.330035,106.82621,25,2023-04-11 09:53:00,B06831P,Gg. H. Tohir,-6.328911,106.833574,33.0,2023-04-11 11:06:46,0.0,Mikrotrans,22,Dewasa Awal,9,73.76666666666667,Tuesday,2023-04-11,Success,
COGI608K9K97UU,F,1981,JAK.56,Grogol - Srengseng,1.0,B01033P,Jln. Daud I Sukabumi Utara,-6.206437,106.77434,7,2023-04-11 08:45:15,B05173P,Simpang Tj. Duren Barat 2,-6.170356,106.77528,37.0,2023-04-11 10:00:36,0.0,Mikrotrans,42,Dewasa Madya,8,75.35,Tuesday,2023-04-11,Success,
ZLOQ639T3X58QS,M,1978,JAK.04,Grogol - Tubagus Angke,1.0,B03198P,RSJ Dr Soeharto Heerdjan,-6.162636,106.78956,5,2023-04-11 09:09:04,B04153P,Sbr. Ps. Kb. Pisang,-6.152426,106.7807,17.0,2023-04-11 09:57:55,0.0,Mikrotrans,45,Dewasa Akhir,9,48.85,Tuesday,2023-04-11,Success,
KFER381N9O72GG,M,1948,JAK.07,Tanah Abang - Grogol via Tawakal,0.0,B01635P,Jln. Tali Kota Bambu Selatan,-6.189326,106.79927,20,2023-04-11 08:59:02,B02981P,Pospol Tomang 2,-6.174341,106.80489,36.0,2023-04-11 10:29:58,0.0,Mikrotrans,75,Lansia,8,90.93333333333334,Tuesday,2023-04-11,Success,
INJG074O9O08CW,F,1994,JAK.23,Senen - Pisangan Baru,0.0,B06428P,Jln. Galur Sari Barat 2,-6.200101,106.864719,34,2023-04-11 09:42:08,B06431P,SDN Utan Kayu Selatan 23 Pagi,-6.203858,106.87078,37.0,2023-04-11 11:31:23,0.0,Mikrotrans,29,Dewasa Awal,9,109.25,Tuesday,2023-04-11,Success,
MYYB808D2K77FM,F,2000,JAK.31,Blok M - Andara,1.0,B03457P,Sbr. BBPK Jakarta,-6.301958,106.79794,14,2023-04-11 08:22:35,B00348P,Fatmawati 2,-6.291994,106.79606,19.0,2023-04-11 10:01:08,0.0,Mikrotrans,23,Dewasa Awal,8,98.55,Tuesday,2023-04-11,Success,
LWAC820P7G36TS,F,1987,JAK.02,Kampung Melayu - Duren Sawit,0.0,B05082P,Simpang Pondok Bambu Batas 1,-6.241476,106.90061,26,2023-04-11 06:17:15,B04727P,Simpang BKT,-6.230001,106.91423,36.0,2023-04-11 07:03:52,0.0,Mikrotrans,36,Dewasa Madya,6,46.61666666666667,Tuesday,2023-04-11,Success,
QZDQ436S2I28XT,F,1985,JAK.10,Tanah Abang - Kota,0.0,B04385P,Sbr. Sekolah Fajar Sion,-6.138169,106.81723,33,2023-04-11 09:33:39,B05127P,Simpang Roa Malaka Selatan,-6.134704,106.80998,37.0,2023-04-11 10:31:39,0.0,Mikrotrans,38,Dewasa Madya,9,58.0,Tuesday,2023-04-11,Success,
EVJO736X1X43RU,M,1981,JAK.71,Kampung Rambutan - Pinang Ranti,0.0,B05673P,Tanah Merdeka 1,-6.30813,106.8745,3,2023-04-11 09:13:16,B03361P,SDN Dukuh 05,-6.298845,106.87932,11.0,2023-04-11 09:44:59,0.0,Mikrotrans,42,Dewasa Madya,9,31.716666666666665,Tuesday,2023-04-11,Success,
ZSAY018I6L37TW,M,1984,JAK.22,Dwikora - Penas Kalimalang,0.0,B02141P,Lion Center,-6.240451,106.87898,13,2023-04-11 07:09:30,B00235P,Cawang Soetoyo 2,-6.245259,106.876,15.0,2023-04-11 08:37:00,0.0,Mikrotrans,39,Dewasa Madya,7,87.5,Tuesday,2023-04-11,Success,
PWDW816X0M72MI,M,1986,JAK.74,Terminal Rawamangun - Cipinang Muara,0.0,B02527P,Nabawi Islamic School,-6.205542,106.89008,11,2023-04-11 06:29:36,B03223P,Rukan Balai Pustaka,-6.198484,106.88611,17.0,2023-04-11 08:03:15,0.0,Mikrotrans,37,Dewasa Madya,6,93.65,Tuesday,2023-04-11,Success,
ZCXV745N8T30UE,M,1989,JAK.11,Tanah Abang - Kebayoran Lama,0.0,B03151P,RS Medika Permata Hijau 4,-6.218438,106.77855,38,2023-04-11 08:45:20,B04496P,Sbr. SMPN 48,-6.233648,106.78036,45.0,2023-04-11 09:37:33,0.0,Mikrotrans,34,Dewasa Awal,8,52.21666666666667,Tuesday,2023-04-11,Success,
QMHK541P2F05JH,M,1970,JAK.44,Andara - Stasiun Universitas Pancasila,1.0,B05514P,St. Universitas Pancasila,-6.339371,106.83396,3,2023-04-11 06:25:56,B04423P,Sbr. SMAN 38,-6.335833,106.83481,5.0,2023-04-11 06:50:41,0.0,Mikrotrans,53,Dewasa Akhir,6,24.75,Tuesday,2023-04-11,Success,
QIBL073R5L95OK,F,1991,JAK.40,Harapan Baru - Pulo Gebang via Rawa Kuning,0.0,B04045P,Sbr. Masjid At Taqwa Rawa Kuning,-6.20319,106.96027,9,2023-04-11 09:29:37,Unknown,Unknown,,,,,0.0,Mikrotrans,32,Dewasa Awal,9,,Tuesday,2023-04-11,Error,
YMYN132R4S60YG,M,1997,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,0.0,B00967P,Jln. Bungur VIII Rambutan,-6.316023,106.88494,4,2023-04-11 07:06:36,B03550P,Sbr. Gg. Nusa Indah Ciracas,-6.326059,106.86869,23.0,2023-04-11 07:50:29,0.0,Mikrotrans,26,Dewasa Awal,7,43.88333333333333,Tuesday,2023-04-11,Success,
YPMG961H0S29JC,F,2004,JAK.11,Tanah Abang - Kebayoran Lama,1.0,B03150P,RS Medika Permata Hijau 3,-6.218375,106.77849,11,2023-04-11 08:58:53,B01054P,Jln. EE Sukabumi Selatan,-6.213416,106.77895,15.0,2023-04-11 09:52:22,0.0,Mikrotrans,19,Remaja,8,53.483333333333334,Tuesday,2023-04-11,Success,
PYFD856T2C15HX,M,1973,JAK.48B,Stasiun Tebet - Kampung Melayu,0.0,B01323P,Jln. Limo Jatinegara Timur,-6.223388,106.86808,14,2023-04-11 07:26:21,B04623P,Sekolah Cahaya Sakti Otista I,-6.225391,106.86708,15.0,2023-04-11 09:24:16,0.0,Mikrotrans,50,Dewasa Akhir,7,117.91666666666667,Tuesday,2023-04-11,Success,
TTEB547I4S54HR,M,1968,JAK.03,Lebak Bulus - Andara,0.0,B01085P,Jln. Grafika,-6.290158,106.77095,1,2023-04-11 07:02:30,B00684P,Graha Werdatama Pondok Labu,-6.309163,106.79461,20.0,2023-04-11 07:34:55,0.0,Mikrotrans,55,Pra-lansia,7,32.416666666666664,Tuesday,2023-04-11,Success,
UQPC842A5O67ND,F,1975,JAK.38,Bulak Ringin - Kampung Rambutan,0.0,B01589P,Jln. SMAN 99,-6.351933,106.8725,6,2023-04-11 09:50:14,B05708P,Term. Kampung Rambutan,-6.308964,106.88165,30.0,2023-04-11 11:09:54,0.0,Mikrotrans,48,Dewasa Akhir,9,79.66666666666667,Tuesday,2023-04-11,Success,
GOEZ184M5K95SC,F,2012,JAK.19,Pinang Ranti - Kampung Rambutan,0.0,B02782P,Pertigaan Rukun Setu,-6.307559,106.91562,38,2023-04-11 09:33:01,Unknown,Unknown,,,,,0.0,Mikrotrans,11,Remaja,9,,Tuesday,2023-04-11,Error,
RVGK701V3Z85QU,M,1966,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,0.0,B00480P,Gg. H. Seman Susukan,-6.327213,106.86898,22,2023-04-11 09:08:12,B01599P,Jln. Suci Raya Bogor,-6.318636,106.86474,50.0,2023-04-11 10:27:09,0.0,Mikrotrans,57,Pra-lansia,9,78.95,Tuesday,2023-04-11,Success,
UTPZ071V5N98DE,F,1986,JAK.32,Lebak Bulus - Petukangan,0.0,B00349P,Flyover Bintaro,-6.25748,106.76478,18,2023-04-11 06:34:57,B02009P,Kolong Tol Jakarta Serpong 1,-6.256082,106.76049,19.0,2023-04-11 07:21:55,0.0,Mikrotrans,37,Dewasa Madya,6,46.96666666666667,Tuesday,2023-04-11,Success,
NCWN272L7M75YB,F,1971,JAK.50,Kalideres - Puri Kembangan,1.0,B01116P,Jln. H. Komeng Duri Kosambi,-6.178974,106.7194,29,2023-04-11 08:46:54,B03608P,Sbr. Green Puri,-6.174548,106.70682,36.0,2023-04-11 09:58:26,0.0,Mikrotrans,52,Dewasa Akhir,8,71.53333333333333,Tuesday,2023-04-11,Success,
IGTI889B4R60RQ,F,1990,JAK.40,Harapan Baru - Pulo Gebang via Rawa Kuning,1.0,B01564P,Jln. Satria,-6.190189,106.96755,19,2023-04-11 06:28:28,B05733P,THB Cluster Nirwana,-6.182299,106.99536,38.0,2023-04-11 08:04:46,0.0,Mikrotrans,33,Dewasa Awal,6,96.3,Tuesday,2023-04-11,Success,
ACNB680C2O44PG,M,1979,JAK.58,Cilincing - Rorotan,1.0,B02310P,Masjid Jami Al Fallah,-6.111213,106.92576,51,2023-04-11 07:25:46,Unknown,Unknown,,,,,0.0,Mikrotrans,44,Dewasa Madya,7,,Tuesday,2023-04-11,Error,
PLMG471N1Y42DW,M,1981,JAK.61,Cempaka Putih - Pulo Gadung via Kelapa Gading,0.0,B00642P,Gereja Tiberias Kelapa Gading,-6.151141,106.90404,29,2023-04-11 09:14:20,B01252P,Jln. Kelapa Nias IV,-6.152909,106.90938,32.0,2023-04-11 10:30:46,0.0,Mikrotrans,42,Dewasa Madya,9,76.43333333333334,Tuesday,2023-04-11,Success,
JFYH981S5V34EG,M,1976,JAK.15,Bulak Turi - Tanjung Priok,0.0,B01855P,KBN Marunda 2,-6.110318,106.94452,9,2023-04-11 09:25:45,B02949P,Port Medical Center,-6.110114,106.88939,49.0,2023-04-11 11:08:49,0.0,Mikrotrans,47,Dewasa Akhir,9,103.06666666666666,Tuesday,2023-04-11,Success,
VSZU935D1G90TF,M,1965,JAK.24,Senen - Pulo Gadung via Kelapa Gading,1.0,B02687P,Ps. Sumur Batu 1,-6.164134,106.86486,7,2023-04-11 08:13:01,B01693P,Jln. Ultra Violet,-6.166096,106.90568,38.0,2023-04-11 09:03:55,0.0,Mikrotrans,58,Pra-lansia,8,50.9,Tuesday,2023-04-11,Success,
